"symbol";"date";"open";"high";"low";"close";"volume";"adjusted"
"EVEN3.SA";2021-10-25;6,91;7,06;6,75;6,92;1646000;6,92
"EVEN3.SA";2021-10-26;6,87;6,9;6,47;6,5;2023900;6,5
"EVEN3.SA";2021-10-27;6,53;6,92;6,52;6,75;2495200;6,75
"EVEN3.SA";2021-10-28;6,68;6,86;6,46;6,53;1780500;6,53
"EZTC3.SA";2021-10-25;20,01;20,459999;19,4;20,17;4735100;20,17
"EZTC3.SA";2021-10-26;19,92;20,040001;18,559999;18,629999;5987000;18,629999
"EZTC3.SA";2021-10-27;18,99;20,18;18,93;19,559999;5239000;19,559999
"EZTC3.SA";2021-10-28;19,16;19,84;18,799999;18,959999;2457200;18,959999
"FESA3.SA";2021-10-25;52;52;52;52;2700;52
"FESA3.SA";2021-10-26;52;52;52;52;1700;52
"FESA3.SA";2021-10-27;51,02;51,02;50,07;50,07;1800;50,07
"FESA3.SA";2021-10-28;50,07;50,07;50,07;50,07;0;50,07
"FESA4.SA";2021-10-25;51,779999;54,400002;51,720001;53,700001;481800;53,700001
"FESA4.SA";2021-10-26;53,240002;54,950001;53,240002;54,029999;447100;54,029999
"FESA4.SA";2021-10-27;54,310001;54,310001;50,150002;50,150002;811400;50,150002
"FESA4.SA";2021-10-28;50,009998;50,200001;48,740002;48,830002;487500;48,830002
"FHER3.SA";2021-10-25;20;21,959999;20;21,77;2321100;21,77
"FHER3.SA";2021-10-26;21,780001;21,84;19,299999;19,5;2401000;19,5
"FHER3.SA";2021-10-27;19,75;20,98;19,75;20,24;2140600;20,24
"FHER3.SA";2021-10-28;19,950001;21,200001;19,799999;19,9;1909700;19,9
"FIGE3.SA";2021-10-25;43;43;43;43;0;43
"FIGE3.SA";2021-10-26;43;43;43;43;0;43
"FIGE3.SA";2021-10-27;43;43;43;43;0;43
"FIGE3.SA";2021-10-28;43;43;43;43;0;43
"FIGE4.SA";2021-10-25;38,009998;38,009998;38,009998;38,009998;0;38,009998
"FIGE4.SA";2021-10-26;38,009998;38,009998;38,009998;38,009998;0;38,009998
"FIGE4.SA";2021-10-27;38,009998;38,009998;38,009998;38,009998;0;38,009998
"FIGE4.SA";2021-10-28;38,009998;38,009998;38,009998;38,009998;0;38,009998
"FIQE3.SA";2021-10-25;6,35;6,47;6,27;6,38;553100;6,38
"FIQE3.SA";2021-10-26;6,39;6,39;5,81;5,81;666500;5,81
"FIQE3.SA";2021-10-27;5,92;6,06;5,63;5,63;425800;5,63
"FIQE3.SA";2021-10-28;5,64;5,92;5,58;5,79;297300;5,79
"FLRY3.SA";2021-10-25;19,65;20,34;19,530001;20,09;1801100;20,09
"FLRY3.SA";2021-10-26;20,049999;20,25;19,67;19,73;1773400;19,73
"FLRY3.SA";2021-10-27;19,48;19,620001;18,92;19,02;3519800;19,02
"FLRY3.SA";2021-10-28;18,860001;19,049999;18,299999;18,34;2305300;18,34
"FNCN3.SA";2021-10-25;15,22;15,22;15,22;15,22;300;15,22
"FNCN3.SA";2021-10-26;15,22;15,22;15,22;15,22;0;15,22
"FNCN3.SA";2021-10-27;15,22;15,22;15,22;15,22;0;15,22
"FNCN3.SA";2021-10-28;15,22;15,22;15,22;15,22;0;15,22
"FRAS3.SA";2021-10-25;13,94;14,35;13,89;14,23;141900;14,23
"FRAS3.SA";2021-10-26;14,05;14,12;13,69;13,91;75000;13,91
"FRAS3.SA";2021-10-27;13,92;14,28;13,87;14,12;91600;14,12
"FRAS3.SA";2021-10-28;14,23;14,28;13,98;14;89000;14
"FRIO3.SA";2021-10-25;53,380001;53,380001;53,380001;53,380001;0;53,380001
"FRIO3.SA";2021-10-26;53,380001;53,380001;53,380001;53,380001;0;53,380001
"FRIO3.SA";2021-10-27;53,380001;53,380001;53,380001;53,380001;0;53,380001
"FRIO3.SA";2021-10-28;46,029999;46,029999;46,029999;46,029999;400;46,029999
"FRTA3.SA";2021-10-25;5,56;5,6;5,55;5,55;3400;5,55
"FRTA3.SA";2021-10-26;5,55;5,55;5,55;5,55;1800;5,55
"FRTA3.SA";2021-10-27;5,56;5,64;5,55;5,64;1900;5,64
"FRTA3.SA";2021-10-28;5,62;5,62;5,62;5,62;1200;5,62
"G2DI33.SA";2021-10-25;6,5;6,69;6,31;6,49;169160;6,49
"G2DI33.SA";2021-10-26;6,35;6,5;6,3;6,3;81381;6,3
"G2DI33.SA";2021-10-27;6,34;6,7;6,25;6,7;154982;6,7
"G2DI33.SA";2021-10-28;6,7;6,7;6,31;6,63;96537;6,63
"GEPA3.SA";2021-10-25;32,5;32,5;32,5;32,5;0;32,5
"GEPA3.SA";2021-10-26;31,5;31,5;31,5;31,5;400;31,5
"GEPA3.SA";2021-10-27;31,5;31,5;31,5;31,5;0;31,5
"GEPA3.SA";2021-10-28;31,5;31,5;31,5;31,5;0;31,5
"GEPA4.SA";2021-10-25;31,700001;31,700001;31,700001;31,700001;0;31,700001
"GEPA4.SA";2021-10-26;31,700001;31,700001;31,700001;31,700001;700;31,700001
"GEPA4.SA";2021-10-27;31,6;32,790001;31,6;32,5;1200;32,5
"GEPA4.SA";2021-10-28;32,5;32,990002;31,610001;32,5;1200;32,5
"GFSA3.SA";2021-10-25;2,32;2,38;2,3;2,3;8988200;2,3
"GFSA3.SA";2021-10-26;2,31;2,31;2,16;2,16;10877300;2,16
"GFSA3.SA";2021-10-27;2,19;2,28;2,16;2,16;9154200;2,16
"GFSA3.SA";2021-10-28;2,16;2,18;2;2,01;11649000;2,01
"GGBR3.SA";2021-10-25;21,5;22,59;21,299999;22,469999;102200;22,469999
"GGBR3.SA";2021-10-26;22,200001;22,57;22,07;22,49;98700;22,49
"GGBR3.SA";2021-10-27;23;23,389999;21,9;22,26;173200;22,26
"GGBR3.SA";2021-10-28;22,129999;22,65;21,9;22,43;92000;22,43
"GGBR4.SA";2021-10-25;27,01;28,23;26,889999;27,959999;11247000;27,959999
"GGBR4.SA";2021-10-26;27,700001;28,190001;27,51;28,049999;19989400;28,049999
"GGBR4.SA";2021-10-27;28,85;29,08;27,24;27,35;28335000;27,35
"GGBR4.SA";2021-10-28;27,290001;27,709999;26,959999;27,4;15078100;27,4
"GGPS3.SA";2021-10-25;15,91;17,17;15,91;16,940001;1600000;16,940001
"GGPS3.SA";2021-10-26;16,83;17,110001;16,58;16,82;612700;16,82
"GGPS3.SA";2021-10-27;16,879999;16,950001;16,450001;16,549999;507800;16,549999
"GGPS3.SA";2021-10-28;16,6;16,6;15,84;15,89;598500;15,89
"GMAT3.SA";2021-10-25;7,72;7,8;7,6;7,7;7008600;7,7
"GMAT3.SA";2021-10-26;7,64;7,7;7,47;7,52;3457900;7,52
"GMAT3.SA";2021-10-27;7,55;7,68;7,38;7,45;7516600;7,45
"GMAT3.SA";2021-10-28;7,37;7,43;7,22;7,27;7400600;7,27
"GNDI3.SA";2021-10-25;64,709999;67,93;64,279999;66,239998;3093400;66,239998
"GNDI3.SA";2021-10-26;64,25;65,629997;64,019997;65,290001;3806500;65,290001
"GNDI3.SA";2021-10-27;65,279999;67,5;65,18;66,279999;4757600;66,279999
"GNDI3.SA";2021-10-28;65,279999;67,190002;64,68;64,959999;3642200;64,959999
"GOAU3.SA";2021-10-25;11,31;11,76;11,3;11,67;35100;11,67
"GOAU3.SA";2021-10-26;11,51;11,86;11,51;11,74;30500;11,74
"GOAU3.SA";2021-10-27;12,4;12,74;12;12,07;241000;12,07
"GOAU3.SA";2021-10-28;12,29;12,6;12,04;12,12;372900;12,12
"GOAU4.SA";2021-10-25;12,36;13,06;12,3;12,9;16039600;12,9
"GOAU4.SA";2021-10-26;12,85;13,22;12,68;13,04;26427400;13,04
"GOAU4.SA";2021-10-27;13,49;13,6;12,77;12,84;24160100;12,84
"GOAU4.SA";2021-10-28;12,96;12,96;12,63;12,73;14974000;12,73
"GOLL4.SA";2021-10-25;17,25;17,780001;17,16;17,200001;7277500;17,200001
"GOLL4.SA";2021-10-26;16,950001;17,18;16,16;16,18;5565700;16,18
"GOLL4.SA";2021-10-27;16,33;16,65;15,89;15,89;6876700;15,89
"GOLL4.SA";2021-10-28;15,89;16,35;15,67;15,74;5074400;15,74
"GPAR3.SA";2021-10-25;50;50;50;50;0;50
"GPAR3.SA";2021-10-26;50;50;50;50;0;50
"GPAR3.SA";2021-10-27;47,990002;47,990002;45;45,540001;300;45,540001
"GPAR3.SA";2021-10-28;43;43;43;43;400;43
"GPIV33.SA";2021-10-25;6,99;7,14;6,7;7,13;36871;7,13
"GPIV33.SA";2021-10-26;7,15;7,7;6,91;7,55;174122;7,55
"GPIV33.SA";2021-10-27;7,55;7,8;7,1;7,5;9172236;7,5
"GPIV33.SA";2021-10-28;7,79;7,79;7,13;7,35;173475;7,35
"GRND3.SA";2021-10-25;8,76;9,31;8,74;9,18;2789100;9,18
"GRND3.SA";2021-10-26;9,12;9,16;8,76;8,86;2390900;8,86
"GRND3.SA";2021-10-27;8,9;9,01;8,84;8,9;1714000;8,9
"GRND3.SA";2021-10-28;8,9;9,02;8,68;8,68;2273400;8,68
"GSHP3.SA";2021-10-25;39,060001;39,529999;39,060001;39,529999;200;39,529999
"GSHP3.SA";2021-10-26;38,07;38,529999;38,07;38,529999;200;38,529999
"GSHP3.SA";2021-10-27;38,529999;38,529999;38,529999;38,529999;0;38,529999
"GSHP3.SA";2021-10-28;38,529999;38,529999;38,529999;38,529999;0;38,529999
"GUAR3.SA";2021-10-25;12;12,44;11,8;12,31;1034300;12,31
"GUAR3.SA";2021-10-26;12,25;12,28;11,57;11,66;651400;11,66
"GUAR3.SA";2021-10-27;11,7;12,19;11,68;11,85;438600;11,85
"GUAR3.SA";2021-10-28;11,73;11,85;11,39;11,44;1047900;11,44
"HAGA3.SA";2021-10-25;3,55;3,74;3,55;3,74;19600;3,74
"HAGA3.SA";2021-10-26;3,75;4,09;3,75;4,07;45700;4,07
"HAGA3.SA";2021-10-27;3,77;4,11;3,67;4,11;22500;4,11
"HAGA3.SA";2021-10-28;4,11;4,4;4,03;4,14;52500;4,14
"HAGA4.SA";2021-10-25;2,06;2,19;2,05;2,17;66100;2,17
"HAGA4.SA";2021-10-26;2,15;2,15;2;2,03;101000;2,03
"HAGA4.SA";2021-10-27;2,05;2,08;1,97;2,01;55600;2,01
"HAGA4.SA";2021-10-28;1,97;2,04;1,96;1,97;31000;1,97
"HAPV3.SA";2021-10-25;11,57;11,99;11,36;11,85;16072700;11,85
"HAPV3.SA";2021-10-26;11,52;11,61;11,33;11,53;28204000;11,53
"HAPV3.SA";2021-10-27;11,57;11,91;11,52;11,87;19807500;11,87
"HAPV3.SA";2021-10-28;11,75;11,98;11,59;11,73;17240900;11,73
"HBOR3.SA";2021-10-25;5,37;5,42;5,17;5,28;1559000;5,28
"HBOR3.SA";2021-10-26;5,26;5,27;4,96;5,13;2113700;5,13
"HBOR3.SA";2021-10-27;5,18;5,41;5,15;5,22;1293800;5,22
"HBOR3.SA";2021-10-28;5,15;5,28;4,85;4,87;2174500;4,87
"HBRE3.SA";2021-10-25;12,22;12,35;11,8;11,8;6800;11,8
"HBRE3.SA";2021-10-26;11,94;11,94;11,93;11,93;28400;11,93
"HBRE3.SA";2021-10-27;11,75;11,9;11,75;11,8;47600;11,8
"HBRE3.SA";2021-10-28;11,5;12,15;11,2;12,15;5500;12,15
"HBSA3.SA";2021-10-25;3,32;3,41;3,25;3,35;2982600;3,35
"HBSA3.SA";2021-10-26;3,33;3,33;3,14;3,2;3941300;3,2
"HBSA3.SA";2021-10-27;3,23;3,31;3,18;3,26;3142200;3,26
"HBSA3.SA";2021-10-28;3,26;3,26;3,06;3,11;7142100;3,11
"HBTS5.SA";2021-10-25;52,299999;52,990002;51;52,990002;600;52,990002
"HBTS5.SA";2021-10-26;52,990002;52,990002;52,990002;52,990002;0;52,990002
"HBTS5.SA";2021-10-27;52,75;52,75;52,75;52,75;100;52,75
"HBTS5.SA";2021-10-28;52,75;52,75;52,75;52,75;0;52,75
"HETA3.SA";2021-10-25;96;96;96;96;0;96
"HETA3.SA";2021-10-26;96;96;96;96;0;96
"HETA3.SA";2021-10-27;96;96;96;96;0;96
"HETA3.SA";2021-10-28;96;96;96;96;0;96
"HETA4.SA";2021-10-25;13;16,700001;13;16,57;17700;16,57
"HETA4.SA";2021-10-26;16,48;18;13;14,98;22200;14,98
"HETA4.SA";2021-10-27;15,44;16,469999;13,62;14,42;17000;14,42
"HETA4.SA";2021-10-28;14,23;14,25;12,35;12,35;1600;12,35
"HOOT3.SA";2021-10-25;3,3;3,3;3,3;3,3;0;3,3
"HOOT3.SA";2021-10-26;3,3;3,3;3,3;3,3;0;3,3
"HOOT3.SA";2021-10-27;3,3;3,3;3,3;3,3;0;3,3
"HOOT3.SA";2021-10-28;3,3;3,3;3,3;3,3;0;3,3
"HOOT4.SA";2021-10-25;3,25;3,78;3,07;3,3;376200;3,3
"HOOT4.SA";2021-10-26;3,28;3,29;3,1;3,11;40400;3,11
"HOOT4.SA";2021-10-27;3,25;3,25;3,06;3,15;10200;3,15
"HOOT4.SA";2021-10-28;3,08;3,11;3,07;3,08;9900;3,08
"HYPE3.SA";2021-10-25;28,41;29,48;28,35;28,75;6769500;28,75
"HYPE3.SA";2021-10-26;28,52;28,76;27,780001;28,02;2667800;28,02
"HYPE3.SA";2021-10-27;28,02;29,030001;28,02;28,52;3726800;28,52
"HYPE3.SA";2021-10-28;28,48;28,93;27,9;28,040001;2221300;28,040001
"IFCM3.SA";2021-10-25;14,47;14,8;14,05;14,55;546400;14,55
"IFCM3.SA";2021-10-26;14,13;14,42;13,79;14,2;949900;14,2
"IFCM3.SA";2021-10-27;14,25;14,25;13,69;14;903100;14
"IFCM3.SA";2021-10-28;13,8;14,12;13,37;13,5;707600;13,5
"IGBR3.SA";2021-10-25;4;4,09;3,8;4,06;67700;4,06
"IGBR3.SA";2021-10-26;4,08;4,09;3,84;3,87;28200;3,87
"IGBR3.SA";2021-10-27;3,79;3,87;3,34;3,34;216500;3,34
"IGBR3.SA";2021-10-28;3,37;3,37;2,95;2,99;200000;2,99
"IGTA3.SA";2021-10-25;28,950001;30,25;28,620001;30,23;2897100;30,23
"IGTA3.SA";2021-10-26;29,959999;30;28,91;29,110001;2554500;29,110001
"IGTA3.SA";2021-10-27;29,23;30,91;29,23;30,290001;2679700;30,290001
"IGTA3.SA";2021-10-28;30,129999;30,77;29,799999;30,209999;2367400;30,209999
"INEP3.SA";2021-10-25;1,89;2;1,85;1,9;987900;1,9
"INEP3.SA";2021-10-26;1,93;1,93;1,79;1,79;762100;1,79
"INEP3.SA";2021-10-27;1,82;1,9;1,77;1,8;580600;1,8
"INEP3.SA";2021-10-28;1,81;1,94;1,8;1,84;851300;1,84
"INEP4.SA";2021-10-25;1,93;1,99;1,86;1,89;1085500;1,89
"INEP4.SA";2021-10-26;1,86;1,91;1,76;1,76;826300;1,76
"INEP4.SA";2021-10-27;1,8;1,87;1,77;1,8;944500;1,8
"INEP4.SA";2021-10-28;1,8;1,95;1,79;1,81;1866100;1,81
"INTB3.SA";2021-10-25;27,67;28,690001;27,49;28,559999;1332600;28,559999
"INTB3.SA";2021-10-26;28,5;28,58;27,51;27,780001;865700;27,780001
"INTB3.SA";2021-10-27;27,99;28,379999;27,620001;27,879999;2201300;27,879999
"INTB3.SA";2021-10-28;27,33;27,33;26,049999;27,16;6099300;27,16
"IRBR3.SA";2021-10-25;5,02;5,13;5;5,05;14174300;5,05
"IRBR3.SA";2021-10-26;5,03;5,05;4,85;4,86;13551500;4,86
"IRBR3.SA";2021-10-27;4,87;4,97;4,84;4,85;12476400;4,85
"IRBR3.SA";2021-10-28;4,85;4,93;4,77;4,77;13382600;4,77
"ITSA3.SA";2021-10-25;10,52;10,84;10,52;10,72;221500;10,72
"ITSA3.SA";2021-10-26;10,71;10,71;10,5;10,6;202900;10,6
"ITSA3.SA";2021-10-27;10,66;10,81;10,59;10,7;115900;10,7
"ITSA3.SA";2021-10-28;10,69;10,69;10,48;10,52;143600;10,52
"ITSA4.SA";2021-10-25;10,53;10,76;10,53;10,67;21966600;10,67
"ITSA4.SA";2021-10-26;10,65;10,65;10,42;10,47;24643300;10,47
"ITSA4.SA";2021-10-27;10,52;10,74;10,5;10,52;19846400;10,52
"ITSA4.SA";2021-10-28;10,48;10,59;10,35;10,47;23853200;10,47
"ITUB3.SA";2021-10-25;21,26;21,93;21,26;21,719999;1122900;21,719999
"ITUB3.SA";2021-10-26;21,690001;21,690001;21,309999;21,52;1160500;21,52
"ITUB3.SA";2021-10-27;21,540001;22,02;21,459999;21,59;1285400;21,59
"ITUB3.SA";2021-10-28;21,360001;21,629999;21,18;21,450001;959400;21,450001
"ITUB4.SA";2021-10-25;23,67;24,299999;23,67;24;39732200;24
"ITUB4.SA";2021-10-26;23,690001;23,99;23,48;23,74;28745800;23,74
"ITUB4.SA";2021-10-27;23,879999;24,440001;23,780001;23,92;29516500;23,92
"ITUB4.SA";2021-10-28;23,67;23,98;23,379999;23,870001;36802600;23,870001
"JALL3.SA";2021-10-25;9,25;9,42;9,03;9,25;906700;9,25
"JALL3.SA";2021-10-26;9,22;9,22;8,94;8,97;389000;8,97
"JALL3.SA";2021-10-27;9,07;9,13;8,9;9,02;264700;9,02
"JALL3.SA";2021-10-28;8,9;8,95;8,57;8,69;569300;8,69
"JBDU3.SA";2021-10-25;3,28;3,52;3,1;3,14;185600;3,14
"JBDU3.SA";2021-10-26;3,07;3,27;2,95;3,19;309400;3,19
"JBDU3.SA";2021-10-27;3,11;3,21;2,85;2,99;232800;2,99
"JBDU3.SA";2021-10-28;3,05;3,12;2,84;2,97;164400;2,97
"JBDU4.SA";2021-10-25;1,26;1,28;1,17;1,18;1241100;1,18
"JBDU4.SA";2021-10-26;1,18;1,19;1,11;1,11;891600;1,11
"JBDU4.SA";2021-10-27;1,11;1,16;1,05;1,06;592400;1,06
"JBDU4.SA";2021-10-28;1,03;1,09;0,96;0,98;679700;0,98
"JBSS3.SA";2021-10-25;36,880001;37,689999;36,529999;37,169998;7790200;37,169998
"JBSS3.SA";2021-10-26;37,43;37,43;36,41;36,889999;8862300;36,889999
"JBSS3.SA";2021-10-27;37,48;38,669998;37,470001;37,52;9837300;37,52
"JBSS3.SA";2021-10-28;37,470001;38,049999;37,189999;37,48;7685100;37,48
"JFEN3.SA";2021-10-25;1,69;1,75;1,64;1,65;191600;1,65
"JFEN3.SA";2021-10-26;1,65;1,69;1,58;1,6;158600;1,6
"JFEN3.SA";2021-10-27;1,56;1,62;1,55;1,56;128600;1,56
"JFEN3.SA";2021-10-28;1,55;1,56;1,47;1,51;310300;1,51
"JHSF3.SA";2021-10-25;5,44;5,64;5,34;5,58;3268300;5,58
"JHSF3.SA";2021-10-26;5,53;5,55;5,26;5,26;3650600;5,26
"JHSF3.SA";2021-10-27;5,27;5,43;5,27;5,36;3191300;5,36
"JHSF3.SA";2021-10-28;5,31;5,38;5,08;5,11;5878700;5,11
"JOPA3.SA";2021-10-25;31;33,82;31;32;1500;32
"JOPA3.SA";2021-10-26;32;32;32;32;0;32
"JOPA3.SA";2021-10-27;30;30,01;30;30;400;30
"JOPA3.SA";2021-10-28;29;29;28;28;3200;28
"JOPA4.SA";2021-10-25;37;37;37;37;0;37
"JOPA4.SA";2021-10-26;37;37;37;37;0;37
"JOPA4.SA";2021-10-27;37;37;37;37;0;37
"JOPA4.SA";2021-10-28;37;37;37;37;0;37
"JPSA3.SA";2021-10-25;26,42;26,719999;25,42;26,26;419000;26,26
"JPSA3.SA";2021-10-26;26,190001;26,190001;25,49;25,540001;152700;25,540001
"JPSA3.SA";2021-10-27;25,540001;27,049999;25,469999;26,76;194000;26,76
"JPSA3.SA";2021-10-28;26,75;27,129999;26,219999;26,639999;237500;26,639999
"KEPL3.SA";2021-10-25;36,110001;37,07;35,77;36,59;250400;36,59
"KEPL3.SA";2021-10-26;36,27;36,639999;35,860001;36,169998;168900;36,169998
"KEPL3.SA";2021-10-27;36,349998;36,73;35,689999;36,009998;174400;36,009998
"KEPL3.SA";2021-10-28;35,849998;36,740002;35,099998;35,459999;281700;35,459999
"KLBN11.SA";2021-10-25;24,25;24,360001;23,719999;24,200001;6055000;24,200001
"KLBN11.SA";2021-10-26;24,34;24,57;23,629999;23,870001;12197900;23,870001
"KLBN11.SA";2021-10-27;24,1;24,110001;23,23;23,280001;7393800;23,280001
"KLBN11.SA";2021-10-28;23,24;24,139999;23,120001;23,6;7467400;23,6
"KLBN3.SA";2021-10-25;5,95;6,03;5,79;5,79;160100;5,79
"KLBN3.SA";2021-10-26;5,95;6,12;5,82;5,88;288600;5,88
"KLBN3.SA";2021-10-27;5,95;5,96;5,62;5,65;202700;5,65
"KLBN3.SA";2021-10-28;5,65;5,77;5,59;5,66;117700;5,66
"KLBN4.SA";2021-10-25;4,55;4,58;4,46;4,57;632600;4,57
"KLBN4.SA";2021-10-26;4,6;4,65;4,48;4,5;967700;4,5
"KLBN4.SA";2021-10-27;4,52;4,54;4,4;4,43;952400;4,43
"KLBN4.SA";2021-10-28;4,43;4,58;4,39;4,5;553100;4,5
"LAME3.SA";2021-10-25;5,61;5,79;5,44;5,78;5739500;5,78
"LAME3.SA";2021-10-26;5,72;5,72;5,26;5,29;3844700;5,29
"LAME3.SA";2021-10-27;5,25;5,5;5,24;5,31;5943100;5,31
"LAME3.SA";2021-10-28;5,32;5,32;4,87;4,92;5230200;4,92
"LAME4.SA";2021-10-25;5,49;5,54;5,29;5,47;34924700;5,47
"LAME4.SA";2021-10-26;5,4;5,44;5,12;5,14;26166700;5,14
"LAME4.SA";2021-10-27;5,13;5,44;5,12;5,26;33047300;5,26
"LAME4.SA";2021-10-28;5,24;5,26;4,86;4,87;30726500;4,87
"LAND3.SA";2021-10-25;21,700001;21,799999;21,309999;21,76;43800;21,76
"LAND3.SA";2021-10-26;21,719999;21,93;20,870001;21,35;29100;21,35
"LAND3.SA";2021-10-27;21,620001;21,950001;21,129999;21,57;29300;21,57
"LAND3.SA";2021-10-28;21,450001;21,82;21,02;21,6;29500;21,6
"LAVV3.SA";2021-10-25;5,32;5,49;5,28;5,38;1766400;5,38
"LAVV3.SA";2021-10-26;5,36;5,36;5,1;5,16;1159200;5,16
"LAVV3.SA";2021-10-27;5,14;5,32;5,09;5,18;1186500;5,18
"LAVV3.SA";2021-10-28;5,17;5,19;5;5;770600;5
"LCAM3.SA";2021-10-25;21,059999;21,879999;20,790001;21,530001;2412700;21,530001
"LCAM3.SA";2021-10-26;21,34;21,379999;20,129999;20,129999;3643000;20,129999
"LCAM3.SA";2021-10-27;20,59;21,110001;20,200001;20,790001;3510800;20,790001
"LCAM3.SA";2021-10-28;20,620001;21,209999;20,200001;20,25;3667100;20,25
"LEVE3.SA";2021-10-25;38,18;39,950001;37;39,220001;1126700;39,220001
"LEVE3.SA";2021-10-26;38,939999;39,040001;37,389999;37,630001;647500;37,630001
"LEVE3.SA";2021-10-27;37,790001;38,099998;35,57;35,889999;931600;35,889999
"LEVE3.SA";2021-10-28;35,130001;37,299999;35,049999;36,41;718400;36,41
"LIGT3.SA";2021-10-25;10,88;11,2;10,83;11,11;2396100;11,11
"LIGT3.SA";2021-10-26;11,02;11,1;10,43;10,51;5739600;10,51
"LIGT3.SA";2021-10-27;10,55;11,08;10,39;10,49;9764400;10,49
"LIGT3.SA";2021-10-28;10,52;10,53;10,03;10,05;2411600;10,05
"LIPR3.SA";2021-10-25;67,010002;67,010002;61;63,5;1500;63,5
"LIPR3.SA";2021-10-26;63,5;63,5;63,5;63,5;100;63,5
"LIPR3.SA";2021-10-27;63,5;63,5;63,5;63,5;0;63,5
"LIPR3.SA";2021-10-28;63,5;63,5;63,5;63,5;0;63,5
"LJQQ3.SA";2021-10-25;13,16;13,47;13,07;13,17;3323300;13,17
"LJQQ3.SA";2021-10-26;13,06;13,15;12,44;12,54;2338900;12,54
"LJQQ3.SA";2021-10-27;12,59;13,09;12,52;12,6;1840700;12,6
"LJQQ3.SA";2021-10-28;12,55;12,7;11,85;12;3824100;12
"LOGG3.SA";2021-10-25;23,059999;24,68;22,959999;24,32;543000;24,32
"LOGG3.SA";2021-10-26;24,110001;24,18;23,08;23,08;352100;23,08
"LOGG3.SA";2021-10-27;23,17;24,110001;23,15;23,43;213000;23,43
"LOGG3.SA";2021-10-28;23,33;26,76;23,040001;25,129999;1231300;25,129999
"LOGN3.SA";2021-10-25;21,65;21,92;21,35;21,799999;719200;21,799999
"LOGN3.SA";2021-10-26;21,52;21,75;21,299999;21,370001;431400;21,370001
"LOGN3.SA";2021-10-27;21,450001;21,68;21,129999;21,129999;734000;21,129999
"LOGN3.SA";2021-10-28;21,1;21,32;20,99;21,1;1112100;21,1
"LPSB3.SA";2021-10-25;2,53;2,9;2,52;2,85;1988400;2,85
"LPSB3.SA";2021-10-26;2,82;2,82;2,62;2,79;1820600;2,79
"LPSB3.SA";2021-10-27;2,78;2,87;2,68;2,75;873700;2,75
"LPSB3.SA";2021-10-28;2,8;2,8;2,56;2,56;937900;2,56
"LREN3.SA";2021-10-25;32,150002;33,400002;31,870001;32,849998;12671600;32,849998
"LREN3.SA";2021-10-26;32,5;32,740002;31,26;31,49;11477900;31,49
"LREN3.SA";2021-10-27;31,620001;33,189999;31,52;32,369999;12557500;32,369999
"LREN3.SA";2021-10-28;31,74;32,959999;31,74;32,349998;10110800;32,349998
"LUPA3.SA";2021-10-25;5,28;6,54;5,25;6,5;5020200;6,5
"LUPA3.SA";2021-10-26;6,33;7,23;6,08;6,88;9768700;6,88
"LUPA3.SA";2021-10-27;6,73;7,14;6,1;6,1;5348500;6,1
"LUPA3.SA";2021-10-28;6,09;6,46;5,79;5,85;2845500;5,85
"LUXM3.SA";2021-10-25;6,66667;6,66667;6,66667;6,66667;0;6,66667
"LUXM3.SA";2021-10-26;6,66667;6,66667;6,66667;6,66667;0;6,66667
"LUXM3.SA";2021-10-27;6,66667;6,66667;6,66667;6,66667;0;6,66667
"LUXM3.SA";2021-10-28;6,66667;6,66667;6,66667;6,66667;0;6,66667
"LUXM4.SA";2021-10-25;80,989998;80,989998;80,989998;80,989998;0;80,989998
"LUXM4.SA";2021-10-26;80,980003;80,989998;80,980003;80,989998;200;80,989998
"LUXM4.SA";2021-10-27;80,989998;80,989998;80,989998;80,989998;100;80,989998
"LUXM4.SA";2021-10-28;80,989998;80,989998;80,989998;80,989998;0;80,989998
"LVTC3.SA";2021-10-25;17,6;18,91;17,6;18,4;150600;18,4
"LVTC3.SA";2021-10-26;18,85;18,85;17,459999;17,74;167900;17,74
"LVTC3.SA";2021-10-27;17,84;17,92;17,25;17,700001;181300;17,700001
"LVTC3.SA";2021-10-28;17,690001;18,26;17,200001;17,809999;183150;17,809999
"LWSA3.SA";2021-10-25;20,35;21,52;19,950001;20,940001;8533800;20,940001
"LWSA3.SA";2021-10-26;20,549999;20,83;19,450001;19,67;6977700;19,67
"LWSA3.SA";2021-10-27;19,74;20,790001;19,469999;20,4;6275300;20,4
"LWSA3.SA";2021-10-28;19,99;20,91;19,809999;20;5956400;20
"MAPT3.SA";2021-10-25;37;37;37;37;0;37
"MAPT3.SA";2021-10-26;37;37;37;37;0;37
"MAPT3.SA";2021-10-27;37;37;37;37;0;37
"MAPT3.SA";2021-10-28;37;37;37;37;0;37
"MAPT4.SA";2021-10-25;37,950001;37,950001;37,950001;37,950001;0;37,950001
"MAPT4.SA";2021-10-26;37,950001;37,950001;37,950001;37,950001;0;37,950001
"MAPT4.SA";2021-10-27;37,950001;37,950001;37,950001;37,950001;0;37,950001
"MAPT4.SA";2021-10-28;37,950001;37,950001;37,950001;37,950001;0;37,950001
"MATD3.SA";2021-10-25;15,4;16,139999;15,25;15,95;621400;15,95
"MATD3.SA";2021-10-26;15,81;15,81;15;15,35;485000;15,35
